CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
GETH020002,3,LGB,NT,LOGISTICA,LINGUA INGLESE,9788853629579,IANDELLI NORMA - WALLEN JEREMY - WALLEN SARA,GRAMMAR EVOLUTION,ND,U,ELI,"33,70",No,No,No
GETH020002,5,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,"SCIENZE DELLA NAVIGAZIONE, STRUTTURA E COSTRUZIONE DEL MEZZO",9788891429124,"ANTOLA RICCARDO  ",FONDAMENTI DI COSTRUZIONE E GESTIONE DELLA NAVE 2,ND,U,SIMONE PER LA SCUOLA,"27,00",No,No,No
GETH020002,5,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,5,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846836007,BEACCO CLAUDIA - POERIO ANTONIO - RASPI LUCA,IMPRONTE,ND,U,LA SPIGA,"19,90",No,No,Ap
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,CHIMICA,9788808920171,VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA,CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM),ND,U,ZANICHELLI EDITORE,"38,30",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788807590566,COZZI FEDERICO - PELLAI ALBERTO - VIRNO LUCIANA,ALZARE LO SGUARDO B POESIA TEATRO + TEMI CITTADINANZA,ND,U,FELTRINELLI,"19,00",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788869645174,"SAVIGLIANO CLAUDIA  ",GRAMMATICA (LA) VOLUME UNICO + EBOOK,ND,U,GARZANTI SCUOLA,"23,70",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA INGLESE,9780194130318,"AA VV  ",NEW IDENTITY A2-B1: SB/WB W/DIG PK,ND,U,OXFORD UNIVERSITY PRESS,"30,00",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA INGLESE,9788853641892,"AA VV  ",GRAMMAR EVOLUTION PREMIUM,ND,U,ELI,"30,50",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,STORIA,9788835051923,"GENTILE - RONGA ",DOMANDE ALLA STORIA 2 KIT ALUNNI,STORIA,2,LA SCUOLA EDITRICE,"26,30",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,MATEMATICA,9788808541819,"BERGAMINI MASSIMO - BAROZZI GRAZIELLA ",MATEMATICA MULTIMEDIALE.VERDE 2ED. - VOL. 2 CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"37,00",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,FISICA,9788808720276,"RUFFO GIUSEPPE - LANOTTE NUNZIO ",FISICA: LEZIONI E PROBLEMI 2ED. - VOL. U (LDM),"MECCANICA, TERMODINAMICA, ONDE, ELETTROMAGNETISMO",U,ZANICHELLI EDITORE,"40,60",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808299888,"CAVAZZUTI CRISTINA - DAMIANO DANIELA ",BIOLOGIA 4ED. - VOLUME UNICO (LDM),ND,U,ZANICHELLI EDITORE,"29,50",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,DIRITTO ED ECONOMIA,9788823378797,"AIME - PASTORINO ","#CITTADINODIGITALE",VOLUME 2,2,TRAMONTANA,"16,40",No,Si,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,TECNOLOGIE E TECNICHE DI RAPPRESENTAZIONE GRAFICA,9788808599940,"SAMMARONE SERGIO - MARCHETTI STEFANO ",RAPPRESENTAZIONE E TECNOLOGIA INDUSTRIALE.VERDE 3ED - VOLUME U (LDM),ND,U,ZANICHELLI EDITORE,"30,90",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE E TECNOLOGIE APPLICATE,9788891415516,"RABAGLIATI GIULIO  ",SCIENZE E TECNOLOGIE APPLICATE TRASPORTI E LOGISTICA AERONAUTICA,ND,U,SIMONE PER LA SCUOLA,"18,00",No,No,Ap
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE E TECNOLOGIE APPLICATE,9788891440204,ANTOLA RICCARDO - BIGATTI FRANCO - FERRARI MADDALENA,SCIENZE E TECNOLOGIE APPLICATE - NAUTICI,ND,U,SIMONE PER LA SCUOLA,"20,00",No,No,Ap
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,3,LGB,NT,LOGISTICA,DIRITTO,9788891420091,"AVOLIO ALESSANDRA  ",TRASPORTI LOGISTICA LEGGI  E MERCATI,DIRITTO ED ECONOMIA PER SECONDO BIENNIO E QUINTO ANNO ARTICOL LOGISTICA,U,SIMONE PER LA SCUOLA,"28,00",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,LINGUA INGLESE,9788899673772,"GUALANDRI CLAUDIA  ",ALL ABOUT LOGISTICS - NEW EDITION,ND,U,TRINITY WHITEBRIDGE,"19,80",Si,Si,No
GETH020002,3,LGB,NT,LOGISTICA,STORIA,9788808957276,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - VOL. 1 (LDM)",DALL'ANNO MILLE AL SEICENTO,1,ZANICHELLI EDITORE,"28,90",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,MATEMATICA,9788808868893,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED - CONFEZIONE 3A+3B CON TUTOR (LDM),ND,1,ZANICHELLI EDITORE,"43,90",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,ELETTROTECNICA ED ELETTRONICA,9788820394899,"CONTE GAETANO - CERVONE GIAMPAOLO ","ELETTROTECNICA, ELETTRONICA E AUTOMAZIONE EDIZIONE BLU",PER L'ARTICOLAZIONE CONDUZIONE DI APPARATI E IMPIANTI MARITTIMI DEGLI ISTITU,U,HOEPLI,"32,90",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,LOGISTICA,9788836007943,"DALLARI FABRIZIO  ",CORSO DI LOGISTICA E TRASPORTI,"ELEMENTI DI BASE, SOLUZIONI TECNICHE E MODELLI OPERATIVI",1,HOEPLI,"33,90",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,MECCANICA E MACCHINE,9788836007547,"ANZALONE GIUSEPPE - BASSIGNANA PAOLO ","NUOVO CORSO DI MECCANICA, MACCHINE ED ENERGIA","PER L'INDIRIZZO MECCANICA, MECCATRONICA ED ENERGIA DEGLI ISTITUTI TECNICI SE",1,HOEPLI,"33,90",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,"SCIENZE DELLA NAVIGAZIONE, STRUTTURA E COSTRUZIONE DEL MEZZO",9788891424792,"ANTOLA RICCARDO  ",FONDAMENTI DI NAVIGAZIONE E METEOROLOGIA 1,ND,U,SIMONE PER LA SCUOLA,"27,00",No,Si,No
GETH020002,3,LGB,NT,LOGISTICA,LINGUA E CULTURA STRANIERA (CINESE),9788808821287,AMBROSINI CLAUDIA - CASARIN ELETTRA - COLOMBO GRETA E ALL,"SHUO HANYU, XIE HANZÌ - VOLUME 1 (LD)",PARLA E SCRIVI IN CINESE,U,ZANICHELLI EDITORE,"27,80",No,No,Ap
GETH020002,3,LGB,NT,LOGISTICA,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,3,LGB,NT,LOGISTICA,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846841070,CAMPOLEONI ALBERTO - BEACCO CLAUDIA - RASPI LUCA,PROVOCAZIONI,"#PERESSEREUMANI",U,LA SPIGA,"20,30",No,No,Ap
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA E LETTERATURA ITALIANA,9788857791081,"MAGRI MONICA - VITTORINI VALERIO ",VOI CH'ASCOLTATE VOL.1,DALLE ORIGINI AL MANIERISMO,1,D'ANNA,"32,00",Si,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA E LETTERATURA ITALIANA,9788857792460,"MAGRI MONICA - VITTORINI VALERIO ",VOI CH'ASCOLTATE ANTOLOGIA DELLA COMMEDIA,ND,U,D'ANNA,"13,50",Si,No,Ap
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9780194526869,"AA VV  ",IDENTITY B1-B1+ DIGITAL,SB&WB CON QR CODE AUDIO/VIDEO + OLB EBK CODE + 8 EREADERS,U,OXFORD UNIVERSITY PRESS,"34,30",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9788853629579,IANDELLI NORMA - WALLEN JEREMY - WALLEN SARA,GRAMMAR EVOLUTION,ND,U,ELI,"33,70",No,No,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9788891434715,"ANTOLA RICCARDO - MARIGNANI TIZIANA ",ENGLISH AT SEA LIGHT,ND,U,SIMONE PER LA SCUOLA,"24,00",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,STORIA,9788808957276,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - VOL. 1 (LDM)",DALL'ANNO MILLE AL SEICENTO,1,ZANICHELLI EDITORE,"28,90",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,MATEMATICA,9788808868893,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED - CONFEZIONE 3A+3B CON TUTOR (LDM),ND,1,ZANICHELLI EDITORE,"43,90",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,DIRITTO,9788891434661,"TESONIERO ROSITA - AVOLIO ALESSANDRA ",NUOVISSIMO TRASPORTI NAUTICI LEGGI E MERCATI,ND,U,SIMONE PER LA SCUOLA,"28,00",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,ELETTROTECNICA ED ELETTRONICA,9788820394899,"CONTE GAETANO - CERVONE GIAMPAOLO ","ELETTROTECNICA, ELETTRONICA E AUTOMAZIONE EDIZIONE BLU",PER L'ARTICOLAZIONE CONDUZIONE DI APPARATI E IMPIANTI MARITTIMI DEGLI ISTITU,U,HOEPLI,"32,90",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,MECCANICA E MACCHINE,9788820394967,"FERRARO LUCIANO  ","MECCANICA, MACCHINE E IMPIANTI AUSILIARI - EDIZIONE BLU",PER CONDUZIONE DI APPARATI E IMPIANTI MARITTIMI,1,HOEPLI,"24,90",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,"SCIENZE DELLA NAVIGAZIONE, STRUTTURA E COSTRUZIONE DEL MEZZO",9788891424792,"ANTOLA RICCARDO  ",FONDAMENTI DI NAVIGAZIONE E METEOROLOGIA 1,ND,U,SIMONE PER LA SCUOLA,"27,00",No,Si,No
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,3,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846841070,CAMPOLEONI ALBERTO - BEACCO CLAUDIA - RASPI LUCA,PROVOCAZIONI,"#PERESSEREUMANI",U,LA SPIGA,"20,30",No,No,Ap
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9780194526869,"AA VV  ",IDENTITY B1-B1+ DIGITAL,SB&WB CON QR CODE AUDIO/VIDEO + OLB EBK CODE + 8 EREADERS,U,OXFORD UNIVERSITY PRESS,"34,30",No,No,No
GETH020002,2,Q,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846841070,CAMPOLEONI ALBERTO - BEACCO CLAUDIA - RASPI LUCA,PROVOCAZIONI,"#PERESSEREUMANI",U,LA SPIGA,"20,30",No,No,Ap
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,MECCANICA APPLICATA,9788820394974,"FERRARO LUCIANO  ","MECCANICA, MACCHINE E IMPIANTI AUSILIARI - EDIZIONE BLU",PER CONDUZIONE DI APPARATI E IMPIANTI MARITTIMI,2,HOEPLI,"24,90",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA E LETTERATURA ITALIANA,9788809982024,"CARNERO ROBERTO - IANNACCONE GIUSEPPE ",COLORI DELLA LETTERATURA ED. ESAME 2 + SAPERI FONDAMENTALI,DAL SEICENTO AL PRIMO OTTOCENTO,2,TRECCANI GIUNTI TVP,"40,00",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9788853629579,IANDELLI NORMA - WALLEN JEREMY - WALLEN SARA,GRAMMAR EVOLUTION,ND,U,ELI,"33,70",No,No,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,LINGUA INGLESE,9788891434715,"ANTOLA RICCARDO - MARIGNANI TIZIANA ",ENGLISH AT SEA LIGHT,ND,U,SIMONE PER LA SCUOLA,"24,00",No,No,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,STORIA,9788808830609,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - VOL. 2 (LDM)",IL SETTECENTO E L'OTTOCENTO,2,ZANICHELLI EDITORE,"32,90",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,MATEMATICA,9788808928702,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED - CONFEZIONE 4A+4B CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"44,30",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,DIRITTO,9788891434661,"TESONIERO ROSITA - AVOLIO ALESSANDRA ",NUOVISSIMO TRASPORTI NAUTICI LEGGI E MERCATI,ND,U,SIMONE PER LA SCUOLA,"28,00",No,No,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,ELETTROTECNICA ED ELETTRONICA,9788820394899,"CONTE GAETANO - CERVONE GIAMPAOLO ","ELETTROTECNICA, ELETTRONICA E AUTOMAZIONE EDIZIONE BLU",PER L'ARTICOLAZIONE CONDUZIONE DI APPARATI E IMPIANTI MARITTIMI DEGLI ISTITU,U,HOEPLI,"32,90",No,No,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,"SCIENZE DELLA NAVIGAZIONE, STRUTTURA E COSTRUZIONE DEL MEZZO",9788891424808,"ANTOLA RICCARDO  ",FONDAMENTI DI COSTRUZIONE E GESTONE DELLA NAVE 1,ND,U,SIMONE PER LA SCUOLA,"23,00",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,"SCIENZE DELLA NAVIGAZIONE, STRUTTURA E COSTRUZIONE DEL MEZZO",9788891429124,"ANTOLA RICCARDO  ",FONDAMENTI DI COSTRUZIONE E GESTIONE DELLA NAVE 2,ND,U,SIMONE PER LA SCUOLA,"27,00",No,Si,No
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,4,CIA,NT,CONDUZIONE DI APPARATI ED IMPIANTI MARITTIMI,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846836007,BEACCO CLAUDIA - POERIO ANTONIO - RASPI LUCA,IMPRONTE,ND,U,LA SPIGA,"19,90",No,No,Ap
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,TECNOLOGIA MECCANICA,9788808192738,"CUNSOLO GIANFRANCO  ",TECNOLOGIA MECCANICA 1 (LMS LIBRO MISTO SCARICABILE),DALLA MATERIA PRIMA ALLA TECNOLOGIA DI PROCESSO,1,ZANICHELLI EDITORE,"35,00",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,LINGUA E LETTERATURA ITALIANA,9788857791081,"MAGRI MONICA - VITTORINI VALERIO ",VOI CH'ASCOLTATE VOL.1,DALLE ORIGINI AL MANIERISMO,1,D'ANNA,"32,00",Si,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,LINGUA E LETTERATURA ITALIANA,9788857792460,"MAGRI MONICA - VITTORINI VALERIO ",VOI CH'ASCOLTATE ANTOLOGIA DELLA COMMEDIA,ND,U,D'ANNA,"13,50",Si,No,Ap
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,LINGUA INGLESE,9780194526869,"AA VV  ",IDENTITY B1-B1+ DIGITAL,SB&WB CON QR CODE AUDIO/VIDEO + OLB EBK CODE + 8 EREADERS,U,OXFORD UNIVERSITY PRESS,"34,30",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,LINGUA INGLESE,9788853629579,IANDELLI NORMA - WALLEN JEREMY - WALLEN SARA,GRAMMAR EVOLUTION,ND,U,ELI,"33,70",No,No,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,LINGUA INGLESE,9788891434715,"ANTOLA RICCARDO - MARIGNANI TIZIANA ",ENGLISH AT SEA LIGHT,ND,U,SIMONE PER LA SCUOLA,"24,00",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,STORIA,9788808957276,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - VOL. 1 (LDM)",DALL'ANNO MILLE AL SEICENTO,1,ZANICHELLI EDITORE,"28,90",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,MATEMATICA,9788808868893,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED - CONFEZIONE 3A+3B CON TUTOR (LDM),ND,1,ZANICHELLI EDITORE,"43,90",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,DIRITTO,9788891434661,"TESONIERO ROSITA - AVOLIO ALESSANDRA ",NUOVISSIMO TRASPORTI NAUTICI LEGGI E MERCATI,ND,U,SIMONE PER LA SCUOLA,"28,00",No,Si,No
GETH020002,3,CV,NT,COSTRUZIONI NAVALI,ELETTROTECNICA ED ELETTRONICA,9788820394882,"CONTE GAETANO - CERVONE GIAMPAOLO ","ELETTROTECNICA, ELETTRONICA E AUTOMAZIONE EDIZIONE GIALLA",PER L'ARTICOLAZIONE CONDUZIONE DEL MEZZO NAVALE DEGLI ISTITUTI TECNICI TECNO,U,HOEPLI,"34,90",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA INGLESE,9780194130318,"AA VV  ",NEW IDENTITY A2-B1: SB/WB W/DIG PK,ND,U,OXFORD UNIVERSITY PRESS,"30,00",No,No,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,CHIMICA,9788808920171,VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA,CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM),ND,U,ZANICHELLI EDITORE,"38,30",No,No,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788807590566,COZZI FEDERICO - PELLAI ALBERTO - VIRNO LUCIANA,ALZARE LO SGUARDO B POESIA TEATRO + TEMI CITTADINANZA,ND,U,FELTRINELLI,"19,00",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788869645174,"SAVIGLIANO CLAUDIA  ",GRAMMATICA (LA) VOLUME UNICO + EBOOK,ND,U,GARZANTI SCUOLA,"23,70",No,No,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA INGLESE,9788853641892,"AA VV  ",GRAMMAR EVOLUTION PREMIUM,ND,U,ELI,"30,50",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,STORIA,9788835051923,"GENTILE - RONGA ",DOMANDE ALLA STORIA 2 KIT ALUNNI,STORIA,2,LA SCUOLA EDITRICE,"26,30",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,MATEMATICA,9788808541819,"BERGAMINI MASSIMO - BAROZZI GRAZIELLA ",MATEMATICA MULTIMEDIALE.VERDE 2ED. - VOL. 2 CON TUTOR (LDM),ND,2,ZANICHELLI EDITORE,"37,00",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,FISICA,9788808720276,"RUFFO GIUSEPPE - LANOTTE NUNZIO ",FISICA: LEZIONI E PROBLEMI 2ED. - VOL. U (LDM),"MECCANICA, TERMODINAMICA, ONDE, ELETTROMAGNETISMO",U,ZANICHELLI EDITORE,"40,60",No,No,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808299888,"CAVAZZUTI CRISTINA - DAMIANO DANIELA ",BIOLOGIA 4ED. - VOLUME UNICO (LDM),ND,U,ZANICHELLI EDITORE,"29,50",Si,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,DIRITTO ED ECONOMIA,9788823378797,"AIME - PASTORINO ","#CITTADINODIGITALE",VOLUME 2,2,TRAMONTANA,"16,40",No,Si,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,TECNOLOGIE E TECNICHE DI RAPPRESENTAZIONE GRAFICA,9788808599940,"SAMMARONE SERGIO - MARCHETTI STEFANO ",RAPPRESENTAZIONE E TECNOLOGIA INDUSTRIALE.VERDE 3ED - VOLUME U (LDM),ND,U,ZANICHELLI EDITORE,"30,90",No,No,No
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE E TECNOLOGIE APPLICATE,9788891415516,"RABAGLIATI GIULIO  ",SCIENZE E TECNOLOGIE APPLICATE TRASPORTI E LOGISTICA AERONAUTICA,ND,U,SIMONE PER LA SCUOLA,"18,00",No,No,Ap
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE E TECNOLOGIE APPLICATE,9788891440204,ANTOLA RICCARDO - BIGATTI FRANCO - FERRARI MADDALENA,SCIENZE E TECNOLOGIE APPLICATE - NAUTICI,ND,U,SIMONE PER LA SCUOLA,"20,00",Si,No,Ap
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,SCIENZE MOTORIE E SPORTIVE,9788839303912,LOVECCHIO N - FIORINI G - CORETTI S  BOCCHI S,EDUCARE AL MOVIMENTO SLIM-VOL.ALLEN.SALUTE E BEN.SLIM+EB+ VOL.SPORT IN PDF,ND,U,MARIETTI SCUOLA,"17,10",No,No,Ap
GETH020002,2,N,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846841070,CAMPOLEONI ALBERTO - BEACCO CLAUDIA - RASPI LUCA,PROVOCAZIONI,"#PERESSEREUMANI",U,LA SPIGA,"20,30",No,No,Ap
GETH020002,1,F,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,CHIMICA,9788808402486,VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA,CHIMICA: MOLECOLE IN MOVIMENTO EDIZIONE ROSSA - VOLUME UNICO (LDM),ND,U,ZANICHELLI EDITORE,"32,30",Si,Si,No
GETH020002,1,F,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788807590559,COZZI FEDERICO - PELLAI ALBERTO - VIRNO LUCIANA,ALZARE LO SGUARDO A NARRATIVA + TEMI CITTADINANZA,ND,U,FELTRINELLI,"27,50",No,Si,No
GETH020002,1,F,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA E LETTERATURA ITALIANA,9788869645174,"SAVIGLIANO CLAUDIA  ",GRAMMATICA (LA) VOLUME UNICO + EBOOK,ND,U,GARZANTI SCUOLA,"23,70",No,Si,No
GETH020002,1,F,NO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,LINGUA INGLESE,9780194130318,"AA VV  ",NEW IDENTITY A2-B1: SB/WB W/DIG PK,ND,U,OXFORD UNIVERSITY PRESS,"30,00",No,Si,No
