Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 28,Unnamed: 29
A15,4,Compulsory lower secondary (ISCED 24),,,,537,429.59999999999997,349.04999999999995,402.75,322.2,107.39999999999999,,,429.59999999999997,161.1,,107.39999999999999,53.699999999999996,14.999999999999996,134.25,,,,3049.05,256.79999999999995,35.8,0.75
A16,0,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,,,,
Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,,, ,,,,
,,,,,,,,,,,,,,,,,,,,,, ,,,,,
,Group of,,Dura-,from,to,,,,,,,,,,,,,,,,,,,Total,,,
,grades,,tion,grade,grade,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0,
F1,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F2,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F3,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F4,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F5,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F6,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F7,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F8,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F9,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F10,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F11,0,,1,0,0,,,,,,,,,,,,,,,,,,,0,,,
F12,0,,,0,0,,,,,,,,,,,,,,,,,,,0,,,
,Number of years,Distribution of the instruction time in the case of Vertical Flexibility,,,,,,,,,,,,,,,,,,,,,Vertical Flexibility: Sub-total Compulsory II,0,,,
F13,4,Primary (ISCED 1),,,,,,,,,,,,,,,,,,,,,,0,,,
F14,4,Compulsory lower secondary (ISCED 24),,,,,,,,,,,,,,,,,,,,,,0,,,
F15,0,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,0,,,
Total Instruction time,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of years,Total Instruction time,,,,,,,,,,,,,,,,,,,,,Instruction Time: Total Compulsory,5304.450000000001,,,
T1,4,Primary (ISCED 1),,,,134.25,107.39999999999999,53.699999999999996,26.849999999999998,80.55,,,,107.39999999999999,53.699999999999996,,26.849999999999998,26.849999999999998,,26.849999999999998,1611,,,2255.4,225.29999999999998,,
T2,4,Compulsory lower secondary (ISCED 24),,,,537,429.59999999999997,349.04999999999995,402.75,322.2,107.39999999999999,,,429.59999999999997,161.1,,107.39999999999999,53.699999999999996,14.999999999999996,134.25,,,,3049.05,256.79999999999995,,
T3,0,Compulsory upper secondary (ISCED 34),,,,,,,,,,,,,,,,,,,,,,,,,
Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in primary education (ISCED 1),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in lower secondary education (ISCED 24),,,,,,,,,,,1,,,,,,,,,,,,,,,
,Percentage of students following the reported curriculum in upper secondary education (ISCED 34),,,,,,,,,,,a,,,,,,,,,,,,,,,
